customerid,recency,frequency,monetary,churned,recency_log,frequency_log,monetary_log,r_score,f_score,m_score,rfm_score,churn_probability,intervention
13225.0,52,5,4299.56,0,3.970291913552122,1.791759469228055,8.36650052576027,4,5,5,14,0.01,Protect
13226.0,182,1,108.21000000000001,1,5.209486152841421,0.6931471805599453,4.693272634209637,1,1,1,3,0.89,Lost Cause
13227.0,111,1,257.7,1,4.718498871295094,0.6931471805599453,5.5556690891919835,2,1,2,5,0.92,Lost Cause
13229.0,135,1,160.95,1,4.912654885736052,0.6931471805599453,5.087287645617338,2,1,1,4,0.58,Lost Cause
13230.0,47,12,2195.23,0,3.871201010907891,2.5649493574615367,7.694497533028426,4,5,5,14,0.02,Protect
13232.0,7,5,1018.45,0,2.0794415416798357,1.791759469228055,6.9270185451629835,5,5,4,14,0.14,Protect
13233.0,245,1,304.24,0,5.5053315359323625,0.6931471805599453,5.721098352421432,1,1,2,4,0.23,Maintain
13235.0,121,1,1031.07,1,4.804021044733257,0.6931471805599453,6.939321773198559,2,1,4,7,0.9,Save
13236.0,16,1,439.23,0,2.833213344056216,0.6931471805599453,6.087297317610726,5,1,3,9,0.13,Maintain
13238.0,73,2,318.85,0,4.30406509320417,1.0986122886681098,5.767852135896146,3,3,2,8,0.15,Maintain
13239.0,171,1,329.56,1,5.147494476813453,0.6931471805599453,5.800788185931274,2,1,2,5,0.78,Lost Cause
13240.0,5,4,648.7,1,1.791759469228055,1.6094379124341003,6.476510717886486,5,4,3,12,0.68,Save
13242.0,21,3,270.40000000000003,1,3.091042453358316,1.3862943611198906,5.603593747400769,4,4,2,10,0.81,Lost Cause
13243.0,112,1,585.12,1,4.727387818712341,0.6931471805599453,6.373524546769825,2,1,3,6,0.93,Save
13244.0,2,1,121.74000000000001,1,1.0986122886681098,0.6931471805599453,4.810068296960951,5,1,1,7,0.43,Maintain
13246.0,85,5,1838.51,0,4.454347296253507,1.791759469228055,7.517254510789906,3,5,5,13,0.03,Protect
13248.0,34,2,465.68,1,3.5553480614894135,1.0986122886681098,6.145643797955656,4,3,3,10,0.76,Lost Cause
13249.0,1,3,711.41,1,0.6931471805599453,1.3862943611198906,6.56865358837482,5,4,3,12,0.67,Save
13253.0,66,2,1030.4,1,4.204692619390966,1.0986122886681098,6.9386723816168585,3,3,4,10,0.9,Save
13255.0,283,1,225.7,0,5.648974238161206,0.6931471805599453,5.423627557513483,1,1,2,4,0.18,Maintain
13258.0,114,1,198.87,0,4.74493212836325,0.6931471805599453,5.29766715520645,2,1,1,4,0.07,Maintain
13261.0,178,2,944.1,1,5.187385805840755,1.0986122886681098,6.8512907420010105,1,3,4,8,1.0,Save
13262.0,172,1,200.29,1,5.153291594497779,0.6931471805599453,5.3047466543129405,1,1,1,3,0.43,Maintain
13263.0,17,23,4844.57,0,2.8903717578961645,3.1780538303479458,8.485820164463817,5,5,5,15,0.0,Protect
13265.0,93,3,1450.66,0,4.543294782270004,1.3862943611198906,7.280463008185445,3,4,4,11,0.11,Protect
13266.0,22,8,2535.58,0,3.1354942159291497,2.1972245773362196,7.838571996032349,4,5,5,14,0.0,Protect
13267.0,1,15,3119.34,0,0.6931471805599453,2.772588722239781,8.045697249225228,5,5,5,15,0.03,Protect
13268.0,79,6,2117.81,0,4.382026634673881,1.9459101490553132,7.658609889311868,3,5,5,13,0.06,Protect
13269.0,19,8,2978.5,0,2.995732273553991,2.1972245773362196,7.999510780187034,5,5,5,15,0.0,Protect
13270.0,275,1,590.0,1,5.62040086571715,0.6931471805599453,6.3818160174060985,1,1,3,5,0.9,Save
13273.0,22,1,138.98,1,3.1354942159291497,0.6931471805599453,4.941499555261394,4,1,1,6,0.8,Lost Cause
13276.0,9,1,137.38,0,2.302585092994046,0.6931471805599453,4.930003524070665,5,1,1,7,0.2,Maintain
13277.0,25,2,125.9,0,3.258096538021482,1.0986122886681098,4.843399374720342,4,3,1,8,0.22,Maintain
13280.0,31,3,798.46,1,3.4657359027997265,1.3862943611198906,6.68393649975286,4,4,4,12,0.8,Save
13282.0,71,2,773.1,0,4.276666119016055,1.0986122886681098,6.651701064210668,3,3,4,10,0.21,Protect
13283.0,95,1,25.5,0,4.564348191467836,0.6931471805599453,3.2771447329921766,3,1,1,5,0.27,Maintain
13284.0,240,1,201.19,1,5.484796933490655,0.6931471805599453,5.309207849379209,1,1,1,3,0.9,Lost Cause
13285.0,70,3,1970.1,0,4.2626798770413155,1.3862943611198906,7.586347041532884,3,4,5,12,0.04,Protect
13291.0,65,1,361.11,1,4.189654742026425,0.6931471805599453,5.8919480330707374,3,1,2,6,0.43,Maintain
13292.0,193,1,249.57,0,5.267858159063328,0.6931471805599453,5.523738322606287,1,1,2,4,0.12,Maintain
13294.0,99,2,873.74,1,4.605170185988092,1.0986122886681098,6.773926699344786,3,3,4,10,0.21,Protect
13295.0,269,1,201.20000000000002,1,5.598421958998375,0.6931471805599453,5.309257306586371,1,1,1,3,0.85,Lost Cause
13296.0,46,1,87.4,1,3.8501476017100584,0.6931471805599453,4.481871969643598,4,1,1,6,0.86,Lost Cause
13299.0,177,1,142.5,1,5.181783550292085,0.6931471805599453,4.966335035199676,1,1,1,3,0.94,Lost Cause
13300.0,78,1,371.89,1,4.3694478524670215,0.6931471805599453,5.921283469984221,3,1,2,6,0.86,Lost Cause
13301.0,13,4,600.1899999999999,1,2.6390573296152584,1.6094379124341003,6.398911024340616,5,4,3,12,0.09,Protect
13302.0,64,1,63.75,1,4.174387269895637,0.6931471805599453,4.1705337005796475,3,1,1,5,0.88,Lost Cause
13304.0,260,1,300.42,1,5.564520407322694,0.6931471805599453,5.7085046409915305,1,1,2,4,0.75,Lost Cause
13305.0,2,8,1471.25,0,1.0986122886681098,2.1972245773362196,7.29454712182468,5,5,4,14,0.03,Protect
13307.0,29,1,15.0,1,3.4011973816621555,0.6931471805599453,2.772588722239781,4,1,1,6,0.7,Lost Cause
13308.0,112,1,814.95,0,4.727387818712341,0.6931471805599453,6.704353078576943,2,1,4,7,0.13,Protect
13309.0,116,2,546.64,0,4.762173934797756,1.0986122886681098,6.305618136765555,2,3,3,8,0.2,Protect
13310.0,115,2,817.65,0,4.7535901911063645,1.0986122886681098,6.707656642085501,2,3,4,9,0.08,Protect
13311.0,59,1,490.11,0,4.0943445622221,0.6931471805599453,6.196668135289526,3,1,3,7,0.11,Maintain
13313.0,50,3,918.34,0,3.9318256327243257,1.3862943611198906,6.823656021290462,4,4,4,12,0.04,Protect
13316.0,41,2,3535.18,0,3.7376696182833684,1.0986122886681098,8.170802327439295,4,3,5,12,0.02,Protect
13317.0,108,5,1313.98,0,4.6913478822291435,1.791759469228055,7.181576735370729,2,5,4,11,0.15,Protect
13319.0,1,19,7390.47,0,0.6931471805599453,2.995732273553991,8.908081911616815,5,5,5,15,0.0,Protect
13320.0,16,3,981.15,0,2.833213344056216,1.3862943611198906,6.889744046180286,5,4,4,13,0.02,Protect
13324.0,112,7,3798.99,0,4.727387818712341,2.0794415416798357,8.242753714132068,2,5,5,12,0.12,Protect
13327.0,22,7,2738.75,0,3.1354942159291497,2.0794415416798357,7.915621954343502,4,5,5,14,0.0,Protect
13328.0,225,1,1308.48,1,5.420534999272286,0.6931471805599453,7.17738539082617,1,1,4,6,0.94,Save
13329.0,276,1,304.2,0,5.6240175061873385,0.6931471805599453,5.720967299410302,1,1,2,4,0.15,Maintain
13330.0,2,3,1140.93,1,1.0986122886681098,1.3862943611198906,7.040475092365302,5,4,4,13,0.76,Save
13334.0,100,2,2708.59,0,4.61512051684126,1.0986122886681098,7.9045526109151165,2,3,5,10,0.13,Protect
13338.0,67,1,487.02,1,4.219507705176107,0.6931471805599453,6.190356388619899,3,1,3,7,0.77,Lost Cause
13339.0,110,1,860.12,1,4.709530201312334,0.6931471805599453,6.758233867538541,2,1,4,7,0.58,Save
13340.0,15,5,9229.54,0,2.772588722239781,1.791759469228055,9.13027283066096,5,5,5,15,0.07,Protect
13341.0,170,1,775.85,1,5.14166355650266,0.6931471805599453,6.65524728153801,2,1,4,7,0.22,Protect
13343.0,87,1,353.43,1,4.477336814478207,0.6931471805599453,5.870510865261174,3,1,2,6,0.91,Lost Cause
13344.0,187,1,1656.15,0,5.236441962829949,0.6931471805599453,7.412854538374681,1,1,5,7,0.35,Protect
13345.0,197,1,389.5,1,5.288267030694535,0.6931471805599453,5.967427969279741,1,1,3,5,0.91,Lost Cause
13355.0,31,1,674.7,1,3.4657359027997265,0.6931471805599453,6.515749190558129,4,1,3,8,0.4,Protect
13357.0,166,1,609.4,1,5.117993812416755,0.6931471805599453,6.414114479970247,2,1,3,6,0.82,Save
13358.0,178,1,439.03000000000003,1,5.187385805840755,0.6931471805599453,6.086842906406214,1,1,3,5,0.89,Lost Cause
13362.0,155,2,1581.53,0,5.049856007249537,1.0986122886681098,7.366780111184615,2,3,5,10,0.1,Protect
13365.0,127,1,700.6,0,4.852030263919617,0.6931471805599453,6.553363441057973,2,1,3,6,0.28,Protect
13368.0,166,2,623.4,1,5.117993812416755,1.0986122886681098,6.436791188641277,2,3,3,8,0.77,Save
13369.0,275,1,308.28000000000003,1,5.62040086571715,0.6931471805599453,5.734247015460021,1,1,2,4,0.8,Lost Cause
13370.0,281,1,754.87,1,5.641907070938114,0.6931471805599453,6.62786940372116,1,1,4,6,0.8,Save
13373.0,68,2,2055.58,0,4.23410650459726,1.0986122886681098,7.628799687959318,3,3,5,11,0.21,Protect
13376.0,8,3,1019.76,1,2.1972245773362196,1.3862943611198906,6.928302726869797,5,4,4,13,0.69,Save
13379.0,46,1,136.29,0,3.8501476017100584,0.6931471805599453,4.922095476909513,4,1,1,6,0.22,Maintain
13381.0,22,4,2461.33,0,3.1354942159291497,1.6094379124341003,7.808863335130187,4,4,5,13,0.12,Protect
13382.0,190,1,222.99,1,5.25227342804663,0.6931471805599453,5.411601408001375,1,1,2,4,0.62,Lost Cause
13384.0,38,2,1755.84,0,3.6635616461296463,1.0986122886681098,7.471272019726319,4,3,5,12,0.21,Protect
13385.0,239,1,534.57,1,5.480638923341991,0.6931471805599453,6.283331600299074,1,1,3,5,0.98,Save
13388.0,40,2,677.1,1,3.713572066704308,1.0986122886681098,6.519294769689797,4,3,3,10,0.84,Save
13389.0,142,1,257.89,0,4.962844630259907,0.6931471805599453,5.556403261059811,2,1,2,5,0.26,Maintain
13391.0,113,1,59.8,1,4.736198448394496,0.6931471805599453,4.107589788972121,2,1,1,4,0.3,Maintain
13394.0,25,5,1543.45,0,3.258096538021482,1.791759469228055,7.342423138898396,4,5,4,13,0.01,Protect
13395.0,94,1,307.72,1,4.553876891600541,0.6931471805599453,5.7324347172293635,3,1,2,6,0.98,Lost Cause
13396.0,228,1,387.27000000000004,0,5.43372200355424,0.6931471805599453,5.961700973902294,1,1,3,5,0.88,Lost Cause
13397.0,20,4,1228.19,0,3.044522437723423,1.6094379124341003,7.114110694850638,4,4,4,12,0.1,Protect
13398.0,101,1,457.34000000000003,1,4.624972813284271,0.6931471805599453,6.127611266781323,2,1,3,6,0.75,Lost Cause
13402.0,36,2,621.23,1,3.6109179126442243,1.0986122886681098,6.433309799308897,4,3,3,10,0.76,Save
13404.0,122,1,217.81,0,4.812184355372417,0.6931471805599453,5.38820377334256,2,1,2,5,0.37,Maintain
13405.0,113,2,557.45,1,4.736198448394496,1.0986122886681098,6.325165088986836,2,3,3,8,0.85,Save
13408.0,9,41,17836.68,0,2.302585092994046,3.7376696182833684,9.789068352834388,5,5,5,15,0.02,Protect
13410.0,96,3,545.04,0,4.574710978503383,1.3862943611198906,6.302692233134777,3,4,3,10,0.04,Protect
13411.0,16,1,213.55,1,2.833213344056216,0.6931471805599453,5.368542811437534,5,1,2,8,0.96,Lost Cause
13414.0,43,3,1390.5,1,3.784189633918261,1.3862943611198906,7.238137580965946,4,4,4,12,0.73,Save
13417.0,114,1,236.0,0,4.74493212836325,0.6931471805599453,5.4680601411351315,2,1,2,5,0.22,Maintain
13418.0,8,15,4744.13,0,2.1972245773362196,2.772588722239781,8.464874107929004,5,5,5,15,0.0,Protect
13420.0,59,2,159.85,1,4.0943445622221,1.0986122886681098,5.080472253685035,3,3,1,7,0.92,Lost Cause
13421.0,199,1,814.54,0,5.298317366548036,0.6931471805599453,6.7038504705209565,1,1,4,6,0.31,Protect
13425.0,17,3,1624.21,1,2.8903717578961645,1.3862943611198906,7.393392317183492,5,4,5,14,0.65,Save
13426.0,92,5,1558.68,0,4.532599493153256,1.791759469228055,7.3522359509967865,3,5,4,12,0.04,Protect
13427.0,29,2,464.86,0,3.4011973816621555,1.0986122886681098,6.143885159803208,4,3,3,10,0.19,Maintain
13434.0,6,1,72.84,0,1.9459101490553132,0.6931471805599453,4.301900590194597,5,1,1,7,0.98,Lost Cause
13435.0,19,3,1088.12,0,2.995732273553991,1.3862943611198906,6.993125309699641,5,4,4,13,0.06,Protect
13437.0,8,4,2173.6,0,2.1972245773362196,1.6094379124341003,7.684600018563649,5,4,5,14,0.19,Protect
13439.0,164,1,283.71,1,5.10594547390058,0.6931471805599453,5.651471118359793,2,1,2,5,0.57,Lost Cause
13441.0,1,1,296.64,1,0.6931471805599453,0.6931471805599453,5.69588470252906,5,1,2,8,0.7,Lost Cause
13448.0,128,4,1423.26,0,4.859812404361672,1.6094379124341003,7.261407659575105,2,4,4,10,0.18,Protect
13450.0,34,4,1421.46,0,3.5553480614894135,1.6094379124341003,7.260143046097217,4,4,4,12,0.06,Protect
13451.0,35,4,2385.5,0,3.58351893845611,1.6094379124341003,7.777583136445951,4,4,5,13,0.09,Protect
13452.0,168,2,590.0,1,5.1298987149230735,1.0986122886681098,6.3818160174060985,2,3,3,8,0.94,Save
13453.0,75,2,356.98,1,4.330733340286331,1.0986122886681098,5.880477118918354,3,3,2,8,0.65,Lost Cause
13455.0,275,1,692.94,0,5.62040086571715,0.6931471805599453,6.542385501437915,1,1,3,5,0.29,Protect
13456.0,64,3,855.0600000000001,0,4.174387269895637,1.3862943611198906,6.752340467143254,3,4,4,11,0.05,Protect
13458.0,9,10,7678.42,0,2.302585092994046,2.3978952727983707,8.946299302456543,5,5,5,15,0.02,Protect
13461.0,48,2,884.2,0,3.8918202981106265,1.0986122886681098,6.785813608176895,4,3,4,11,0.22,Protect
13462.0,162,1,151.5,1,5.093750200806762,0.6931471805599453,5.0271645960474665,2,1,1,4,0.35,Maintain
13466.0,93,1,307.90000000000003,1,4.543294782270004,0.6931471805599453,5.733017599924536,3,1,2,6,0.96,Lost Cause
13468.0,2,29,4739.02,0,1.0986122886681098,3.4011973816621555,8.463796634089503,5,5,5,15,0.0,Protect
13470.0,8,2,165.0,1,2.1972245773362196,1.0986122886681098,5.111987788356544,5,3,1,9,0.88,Lost Cause
13473.0,242,1,241.26,0,5.493061443340548,0.6931471805599453,5.4900115295886565,1,1,2,4,0.28,Maintain
13474.0,145,1,226.84,1,4.983606621708336,0.6931471805599453,5.428643628223611,2,1,2,5,0.39,Maintain
13475.0,100,4,1431.78,1,4.61512051684126,1.6094379124341003,7.2673718919667785,2,4,4,10,0.65,Save
13476.0,88,2,1238.47,1,4.48863636973214,1.0986122886681098,7.122439147874555,3,3,4,10,0.7,Save
13477.0,47,4,899.55,0,3.871201010907891,1.6094379124341003,6.803005687783067,4,4,4,12,0.05,Protect
13479.0,110,2,300.95,1,4.709530201312334,1.0986122886681098,5.71026144075391,2,3,2,7,0.92,Lost Cause
13481.0,17,4,1361.33,0,2.8903717578961645,1.6094379124341003,7.216951748110693,5,4,4,13,0.11,Protect
13482.0,141,1,184.64000000000001,1,4.955827057601261,0.6931471805599453,5.223809314372975,2,1,1,4,0.9,Lost Cause
13484.0,150,1,313.8,1,5.017279836814924,0.6931471805599453,5.751937516543248,2,1,2,5,0.94,Lost Cause
13485.0,142,1,454.24,1,4.962844630259907,0.6931471805599453,6.120824752413689,2,1,3,6,0.77,Lost Cause
13486.0,37,2,819.61,0,3.6375861597263857,1.0986122886681098,6.71004796613905,4,3,4,11,0.16,Protect
13487.0,122,2,408.8,0,4.812184355372417,1.0986122886681098,6.0156692358048,2,3,3,8,0.09,Maintain
13488.0,30,9,6596.38,0,3.4339872044851463,2.302585092994046,8.79442787950422,4,5,5,14,0.01,Protect
13489.0,14,4,449.52,1,2.70805020110221,1.6094379124341003,6.110402471179496,5,4,3,12,0.25,Maintain
13491.0,57,9,1088.45,0,4.060443010546419,2.302585092994046,6.993428260720287,3,5,4,12,0.08,Protect
13494.0,221,1,316.26000000000005,1,5.402677381872279,0.6931471805599453,5.759721626980309,1,1,2,4,1.0,Lost Cause
13495.0,141,3,1072.43,0,4.955827057601261,1.3862943611198906,6.978614407926797,2,4,4,10,0.04,Protect
13496.0,269,1,501.01,0,5.598421958998375,0.6931471805599453,6.2186200398120475,1,1,3,5,0.87,Lost Cause
13497.0,192,2,348.05,1,5.262690188904886,1.0986122886681098,5.855215178416411,1,3,2,6,0.73,Lost Cause
13499.0,134,2,463.79,0,4.90527477843843,1.0986122886681098,6.14158569067631,2,3,3,8,0.1,Maintain
13500.0,32,1,326.40000000000003,0,3.4965075614664802,0.6931471805599453,5.791182664937034,4,1,2,7,0.28,Maintain
13502.0,184,2,189.16000000000003,0,5.220355825078324,1.0986122886681098,5.247865823051939,1,3,1,5,0.9,Lost Cause
13506.0,225,2,458.52,1,5.420534999272286,1.0986122886681098,6.130182466419805,1,3,3,7,0.8,Lost Cause
13507.0,7,3,2022.79,0,2.0794415416798357,1.3862943611198906,7.612727270083728,5,4,5,14,0.08,Protect
13508.0,153,1,110.97,1,5.0369526024136295,0.6931471805599453,4.718230978272105,2,1,1,4,0.8,Lost Cause
13509.0,9,4,690.02,0,2.302585092994046,1.6094379124341003,6.538168766908871,5,4,3,12,0.13,Protect
13510.0,4,2,897.81,0,1.6094379124341003,1.0986122886681098,6.801071666194987,5,3,4,12,0.16,Protect
13512.0,170,1,251.21,1,5.14166355650266,0.6931471805599453,5.530262073815315,2,1,2,5,0.8,Lost Cause
13513.0,36,1,205.1,1,3.6109179126442243,0.6931471805599453,5.328361487896413,4,1,1,6,0.81,Lost Cause
13515.0,26,3,523.96,0,3.295836866004329,1.3862943611198906,6.2633220692127916,4,4,3,11,0.18,Maintain
13516.0,148,1,146.0,0,5.003946305945459,0.6931471805599453,4.990432586778736,2,1,1,4,0.31,Maintain
13517.0,16,2,1612.18,0,2.833213344056216,1.0986122886681098,7.385962665203541,5,3,5,13,0.24,Protect
13523.0,109,3,2369.24,0,4.700480365792417,1.3862943611198906,7.770746494824924,2,4,5,11,0.13,Protect
13524.0,11,3,408.86,0,2.4849066497880004,1.3862943611198906,6.015815637971813,5,4,3,12,0.09,Maintain
13525.0,157,1,282.88,0,5.062595033026967,0.6931471805599453,5.648551613656782,2,1,2,5,0.11,Maintain
13527.0,14,4,1362.52,0,2.70805020110221,1.6094379124341003,7.2178248703115475,5,4,4,13,0.2,Protect
13529.0,114,1,181.1,0,4.74493212836325,0.6931471805599453,5.2045559867335625,2,1,1,4,0.06,Maintain
13531.0,114,2,483.8,1,4.74493212836325,1.0986122886681098,6.1837364347551045,2,3,3,8,0.81,Lost Cause
13533.0,92,3,269.09,1,4.532599493153256,1.3862943611198906,5.598755236788495,3,4,2,9,0.81,Lost Cause
13534.0,17,21,4371.53,0,2.8903717578961645,3.091042453358316,8.383097067932685,5,5,5,15,0.0,Protect
13538.0,3,6,990.75,0,1.3862943611198906,1.9459101490553132,6.89947105939444,5,5,4,14,0.08,Protect
13539.0,149,2,315.65,0,5.0106352940962555,1.0986122886681098,5.757797062962439,2,3,2,7,0.24,Maintain
13544.0,150,1,113.01,0,5.017279836814924,0.6931471805599453,4.736286163845628,2,1,1,4,0.34,Maintain
13546.0,110,1,182.26,0,4.709530201312334,0.6931471805599453,5.210905909537067,2,1,1,4,0.09,Maintain
13548.0,5,2,678.16,1,1.791759469228055,1.0986122886681098,6.520856740447811,5,3,3,11,0.66,Save
13549.0,51,5,762.0500000000001,0,3.9512437185814275,1.791759469228055,6.637323559936884,4,5,4,13,0.01,Protect
13551.0,228,1,91.80000000000001,1,5.43372200355424,0.6931471805599453,4.530446639792155,1,1,1,3,0.94,Lost Cause
13552.0,33,9,2762.91,0,3.5263605246161616,2.302585092994046,7.924401622852358,4,5,5,14,0.0,Protect
13555.0,111,2,1590.05,0,4.718498871295094,1.0986122886681098,7.3721494546195885,2,3,5,10,0.04,Protect
13557.0,190,1,240.68,0,5.25227342804663,0.6931471805599453,5.487614537078416,1,1,2,4,0.27,Maintain
13561.0,125,1,141.85999999999999,1,4.836281906951478,0.6931471805599453,4.961865129726826,2,1,1,4,0.86,Lost Cause
13562.0,50,2,1209.73,0,3.9318256327243257,1.0986122886681098,7.098978762460139,4,3,4,11,0.08,Protect
13563.0,49,1,310.88,0,3.912023005428146,0.6931471805599453,5.7426184984413995,4,1,2,7,0.39,Maintain
13564.0,263,2,1174.03,1,5.575949103146316,1.0986122886681098,7.069048958167219,1,3,4,8,0.76,Save
13565.0,243,1,110.17999999999999,0,5.497168225293202,0.6931471805599453,4.711150509525323,1,1,1,3,0.22,Maintain
13568.0,82,1,187.05,1,4.418840607796598,0.6931471805599453,5.2367078849163455,3,1,1,5,0.93,Lost Cause
13569.0,277,1,109.82000000000001,0,5.627621113690637,0.6931471805599453,4.707907263439203,1,1,1,3,0.15,Maintain
13570.0,152,1,239.49,1,5.030437921392435,0.6931471805599453,5.482678508639762,2,1,2,5,0.86,Lost Cause
13571.0,2,7,1083.83,0,1.0986122886681098,2.0794415416798357,6.989178571670999,5,5,4,14,0.05,Protect
13572.0,115,1,1384.25,1,4.7535901911063645,0.6931471805599453,7.233635907747459,2,1,4,7,0.78,Save
13573.0,162,1,31.770000000000003,0,5.093750200806762,0.6931471805599453,3.489513462710723,2,1,1,4,0.28,Maintain
13575.0,43,2,218.75,0,3.784189633918261,1.0986122886681098,5.392490536565286,4,3,2,9,0.08,Maintain
13576.0,6,13,4840.9400000000005,0,1.9459101490553132,2.6390573296152584,8.485070745847498,5,5,5,15,0.0,Protect
13577.0,2,3,1193.8,0,1.0986122886681098,1.3862943611198906,7.0857340863419545,5,4,4,13,0.39,Protect
13579.0,278,1,164.7,0,5.631211781821365,0.6931471805599453,5.1101789244325175,1,1,1,3,0.03,Maintain
13581.0,218,1,118.0,1,5.389071729816501,0.6931471805599453,4.77912349311153,1,1,1,3,0.97,Lost Cause
13583.0,65,1,781.03,1,4.189654742026425,0.6931471805599453,6.661893102980819,3,1,4,8,0.73,Save
13584.0,216,1,142.4,1,5.37989735354046,0.6931471805599453,4.96563792816552,1,1,1,3,0.96,Lost Cause
13588.0,9,4,1420.72,0,2.302585092994046,1.6094379124341003,7.259622685208175,5,4,4,13,0.19,Protect
13589.0,89,1,147.0,0,4.499809670330265,0.6931471805599453,4.997212273764115,3,1,1,5,0.13,Maintain
13590.0,60,4,1116.38,0,4.110873864173311,1.6094379124341003,7.01874193817147,3,4,4,11,0.18,Protect
13591.0,113,2,776.23,0,4.736198448394496,1.0986122886681098,6.655736316861254,2,3,4,9,0.05,Protect
13592.0,115,3,205.51,0,4.7535901911063645,1.3862943611198906,5.3303488373787005,2,4,1,7,0.26,Maintain
13593.0,17,5,2011.88,1,2.8903717578961645,1.791759469228055,7.607321811344266,5,5,5,15,0.65,Save
13599.0,66,8,2313.84,0,4.204692619390966,2.1972245773362196,7.747095849660977,3,5,5,13,0.01,Protect
13600.0,221,1,219.52,1,5.402677381872279,0.6931471805599453,5.395988393721483,1,1,2,4,0.59,Lost Cause
13601.0,120,1,373.2,0,4.795790545596741,0.6931471805599453,5.92479041383999,2,1,2,5,0.31,Maintain
13606.0,152,2,246.63,0,5.030437921392435,1.0986122886681098,5.511935696637175,2,3,2,7,0.11,Maintain
13610.0,19,5,764.76,0,2.995732273553991,1.791759469228055,6.640868804720008,5,5,4,14,0.01,Protect
13611.0,80,2,636.72,0,4.394449154672439,1.0986122886681098,6.457899315539165,3,3,3,9,0.31,Protect
