customerid,Recency,Frequency,Monetary,R_log,F_log,M_log,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment
13166.0,283,1,417.2,5.648974238161206,0.6931471805599453,6.035959786994534,1,1,2,112,4,Lost
13167.0,19,4,779.33,2.995732273553991,1.6094379124341003,6.659716907134908,4,4,3,443,11,At Risk
13168.0,36,4,1299.59,3.6109179126442243,1.6094379124341003,7.170573286646459,3,4,4,344,11,At Risk
13169.0,64,2,712.88,4.174387269895637,1.0986122886681098,6.570714880987815,3,2,3,323,8,Potential Loyalists
13170.0,27,1,108.81,3.332204510175204,0.6931471805599453,4.698751599609622,4,1,1,411,6,Potential Loyalists
13171.0,22,3,468.41,3.1354942159291497,1.3862943611198906,6.151476586982076,4,3,3,433,10,At Risk
13173.0,4,2,353.65000000000003,1.6094379124341003,1.0986122886681098,5.871131387648096,5,2,2,522,9,Others
13174.0,16,3,2738.82,2.833213344056216,1.3862943611198906,7.915647503793551,4,3,5,435,12,At Risk
13176.0,46,1,481.49,3.8501476017100584,0.6931471805599453,6.178960195175666,3,1,3,313,7,Potential Loyalists
13177.0,65,1,282.45,4.189654742026425,0.6931471805599453,5.6470357407703125,3,1,2,312,6,Potential Loyalists
13178.0,26,11,5725.47,3.295836866004329,2.4849066497880004,8.652854564021988,4,5,5,455,14,At Risk
13182.0,45,1,121.18,3.828641396489095,0.6931471805599453,4.805495367221621,3,1,1,311,5,Potential Loyalists
13183.0,8,9,3957.78,2.1972245773362196,2.302585092994046,8.283691175973804,5,5,5,555,15,Champions
13184.0,15,10,1667.95,2.772588722239781,2.3978952727983707,7.419949965154366,4,5,4,454,13,At Risk
13185.0,268,1,71.4,5.594711379601839,0.6931471805599453,4.282206299391671,1,1,1,111,3,Lost
13186.0,40,3,1575.89,3.713572066704308,1.3862943611198906,7.363209831835215,3,3,4,334,10,At Risk
13187.0,337,1,236.02,5.823045895483019,0.6931471805599453,5.4681445257603025,1,1,1,111,3,Lost
13188.0,11,1,114.6,2.4849066497880004,0.6931471805599453,4.750135956238277,5,1,1,511,7,Others
13189.0,19,2,260.68,2.995732273553991,1.0986122886681098,5.567122383230129,4,2,2,422,8,Potential Loyalists
13192.0,95,2,911.94,4.564348191467836,1.0986122886681098,6.81667016102037,2,2,4,224,8,Potential Loyalists
13193.0,61,1,112.08,4.127134385045092,0.6931471805599453,4.72809553282539,3,1,1,311,5,Potential Loyalists
13194.0,136,1,60.7,4.919980925828125,0.6931471805599453,4.122283930911342,2,1,1,211,4,Potential Loyalists
13196.0,11,4,1797.78,2.4849066497880004,1.6094379124341003,7.494863936311281,5,4,4,544,13,At Risk
13198.0,10,6,3401.2400000000002,2.3978952727983707,1.9459101490553132,8.132189317204716,5,5,5,555,15,Champions
13199.0,4,37,9802.12,1.6094379124341003,3.6375861597263857,9.190455981337472,5,5,5,555,15,Champions
13200.0,19,4,870.09,2.995732273553991,1.6094379124341003,6.769745301020691,4,4,3,443,11,At Risk
13203.0,10,4,869.46,2.3978952727983707,1.6094379124341003,6.769021807549381,5,4,3,543,12,At Risk
13207.0,15,2,250.26000000000002,2.772588722239781,1.0986122886681098,5.526488259576272,4,2,2,422,8,Potential Loyalists
13208.0,59,5,1193.17,4.0943445622221,1.791759469228055,7.085206662377146,3,4,4,344,11,At Risk
13209.0,30,8,5891.61,3.4339872044851463,2.1972245773362196,8.681454302434092,4,5,5,455,14,At Risk
13210.0,94,1,353.48,4.553876891600541,0.6931471805599453,5.8706519268912345,2,1,2,212,5,Potential Loyalists
13211.0,10,3,1095.42,2.3978952727983707,1.3862943611198906,6.999805605779951,5,3,4,534,12,At Risk
13212.0,20,3,786.83,3.044522437723423,1.3862943611198906,6.669282330542903,4,3,3,433,10,At Risk
13213.0,57,5,1520.58,4.060443010546419,1.791759469228055,7.327504547645857,3,4,4,344,11,At Risk
13216.0,268,1,333.74,5.594711379601839,0.6931471805599453,5.813354111085492,1,1,2,112,4,Lost
13217.0,122,3,533.98,4.812184355372417,1.3862943611198906,6.282229363019668,2,3,3,233,8,At Risk
13218.0,127,1,62.64,4.852030263919617,0.6931471805599453,4.153242203469586,2,1,1,211,4,Potential Loyalists
13220.0,78,4,819.2900000000001,4.3694478524670215,1.6094379124341003,6.7096579362724444,2,4,3,243,9,At Risk
13221.0,240,2,844.86,5.484796933490655,1.0986122886681098,6.740353861278561,1,2,3,123,6,Potential Loyalists
13223.0,200,2,163.2,5.303304908059076,1.0986122886681098,5.101085197018328,1,2,1,121,4,Potential Loyalists
13224.0,60,2,2152.95,4.110873864173311,1.0986122886681098,7.675058644819247,3,2,5,325,10,Potential Loyalists
13225.0,3,7,6463.84,1.3862943611198906,2.0794415416798357,8.774133542253146,5,5,5,555,15,Champions
13226.0,273,1,108.21000000000001,5.6131281063880705,0.6931471805599453,4.693272634209637,1,1,1,111,3,Lost
13227.0,202,1,257.7,5.313205979041787,0.6931471805599453,5.5556690891919835,1,1,2,112,4,Lost
13228.0,81,1,358.0,4.406719247264253,0.6931471805599453,5.883322388488279,2,1,2,212,5,Potential Loyalists
13229.0,226,1,160.95,5.424950017481403,0.6931471805599453,5.087287645617338,1,1,1,111,3,Lost
13230.0,4,14,2755.63,1.6094379124341003,2.70805020110221,7.921764198172896,5,5,5,555,15,Champions
13232.0,13,7,1327.75,2.6390573296152584,2.0794415416798357,7.1919939296561575,5,5,4,554,14,Champions
13233.0,74,2,605.12,4.31748811353631,1.0986122886681098,6.407077986267962,2,2,3,223,7,Potential Loyalists
13235.0,212,1,1031.07,5.3612921657094255,0.6931471805599453,6.939321773198559,1,1,4,114,6,Lost
13236.0,24,2,744.85,3.2188758248682006,1.0986122886681098,6.614524507599939,4,2,3,423,9,Potential Loyalists
13238.0,17,4,700.73,2.8903717578961645,1.6094379124341003,6.553548714657728,4,4,3,443,11,At Risk
13239.0,262,1,329.56,5.572154032177765,0.6931471805599453,5.800788185931274,1,1,2,112,4,Lost
13240.0,96,4,648.7,4.574710978503383,1.6094379124341003,6.476510717886486,2,4,3,243,9,At Risk
13242.0,112,3,270.40000000000003,4.727387818712341,1.3862943611198906,5.603593747400769,2,3,2,232,7,At Risk
13243.0,203,1,585.12,5.318119993844216,0.6931471805599453,6.373524546769825,1,1,3,113,5,Lost
13244.0,93,1,121.74000000000001,4.543294782270004,0.6931471805599453,4.810068296960951,2,1,1,211,4,Potential Loyalists
13245.0,51,1,430.5,3.9512437185814275,0.6931471805599453,6.067267510523482,3,1,2,312,6,Potential Loyalists
13246.0,18,6,1961.52,2.9444389791664403,1.9459101490553132,7.581984640687438,4,5,5,455,14,At Risk
13247.0,18,4,501.12,2.9444389791664403,1.6094379124341003,6.218839134950008,4,4,3,443,11,At Risk
13248.0,125,2,465.68,4.836281906951478,1.0986122886681098,6.145643797955656,2,2,3,223,7,Potential Loyalists
13249.0,92,3,711.41,4.532599493153256,1.3862943611198906,6.56865358837482,2,3,3,233,8,At Risk
13253.0,157,2,1030.4,5.062595033026967,1.0986122886681098,6.9386723816168585,2,2,4,224,8,Potential Loyalists
13255.0,9,2,399.51,2.302585092994046,1.0986122886681098,5.992738734985712,5,2,2,522,9,Others
13258.0,12,3,672.83,2.5649493574615367,1.3862943611198906,6.512977853578813,5,3,3,533,11,At Risk
13259.0,62,1,283.18,4.143134726391533,0.6931471805599453,5.64960784020993,3,1,2,312,6,Potential Loyalists
13260.0,61,1,557.62,4.127134385045092,0.6931471805599453,6.325469456665338,3,1,3,313,7,Potential Loyalists
13261.0,269,2,944.1,5.598421958998375,1.0986122886681098,6.8512907420010105,1,2,4,124,7,Potential Loyalists
13262.0,263,1,200.29,5.575949103146316,0.6931471805599453,5.3047466543129405,1,1,1,111,3,Lost
13263.0,1,34,7411.71,0.6931471805599453,3.5553480614894135,8.910951373427444,5,5,5,555,15,Champions
13265.0,53,5,2092.66,3.9889840465642745,1.791759469228055,7.646669009574865,3,4,5,345,12,At Risk
13266.0,11,12,3834.2599999999998,2.4849066497880004,2.5649493574615367,8.251992508113439,5,5,5,555,15,Champions
13267.0,3,19,4521.49,1.3862943611198906,2.995732273553991,8.416818006100614,5,5,5,555,15,Champions
13268.0,18,10,3152.71,2.9444389791664403,2.3978952727983707,8.056334816561318,4,5,5,455,14,At Risk
13269.0,1,15,5343.28,0.6931471805599453,2.772588722239781,8.583782109053482,5,5,5,555,15,Champions
13270.0,366,1,590.0,5.905361848054571,0.6931471805599453,6.3818160174060985,1,1,3,113,5,Lost
13271.0,37,1,211.49,3.6375861597263857,0.6931471805599453,5.358894928433641,3,1,1,311,5,Potential Loyalists
13272.0,31,2,276.56,3.4657359027997265,1.0986122886681098,5.626037126031348,4,2,2,422,8,Potential Loyalists
13273.0,113,1,138.98,4.736198448394496,0.6931471805599453,4.941499555261394,2,1,1,211,4,Potential Loyalists
13276.0,64,2,590.9300000000001,4.174387269895637,1.0986122886681098,6.383388384649479,3,2,3,323,8,Potential Loyalists
13277.0,16,4,258.4,2.833213344056216,1.6094379124341003,5.5583712718823435,4,4,2,442,10,At Risk
13278.0,41,1,542.73,3.7376696182833684,0.6931471805599453,6.298452800117238,3,1,3,313,7,Potential Loyalists
13279.0,78,1,137.75,4.3694478524670215,0.6931471805599453,4.932673752626544,2,1,1,211,4,Potential Loyalists
13280.0,122,3,798.46,4.812184355372417,1.3862943611198906,6.68393649975286,2,3,3,233,8,At Risk
13282.0,18,3,1132.14,2.9444389791664403,1.3862943611198906,7.032747819149021,4,3,4,434,11,At Risk
13283.0,60,2,93.66,4.110873864173311,1.0986122886681098,4.5502915244781015,3,2,1,321,6,Potential Loyalists
13284.0,331,1,201.19,5.805134968916488,0.6931471805599453,5.309207849379209,1,1,1,111,3,Lost
13285.0,23,4,2709.12,3.1780538303479458,1.6094379124341003,7.904748193336201,4,4,5,445,13,At Risk
13291.0,156,1,361.11,5.056245805348308,0.6931471805599453,5.8919480330707374,2,1,2,212,5,Potential Loyalists
13292.0,39,2,578.94,3.6888794541139363,1.0986122886681098,6.362924649913461,3,2,3,323,8,Potential Loyalists
13294.0,190,2,873.74,5.25227342804663,1.0986122886681098,6.773926699344786,1,2,3,123,6,Potential Loyalists
13295.0,360,1,201.20000000000002,5.8888779583328805,0.6931471805599453,5.309257306586371,1,1,1,111,3,Lost
13296.0,137,1,87.4,4.927253685157205,0.6931471805599453,4.481871969643598,2,1,1,211,4,Potential Loyalists
13297.0,8,4,2089.85,2.1972245773362196,1.6094379124341003,7.645325960844005,5,4,5,545,14,At Risk
13298.0,1,1,360.0,0.6931471805599453,0.6931471805599453,5.8888779583328805,5,1,2,512,8,Others
13299.0,268,1,142.5,5.594711379601839,0.6931471805599453,4.966335035199676,1,1,1,111,3,Lost
13300.0,169,1,371.89,5.135798437050262,0.6931471805599453,5.921283469984221,2,1,2,212,5,Potential Loyalists
13301.0,104,4,600.1899999999999,4.653960350157523,1.6094379124341003,6.398911024340616,2,4,3,243,9,At Risk
13302.0,155,1,63.75,5.049856007249537,0.6931471805599453,4.1705337005796475,2,1,1,211,4,Potential Loyalists
13304.0,351,1,300.42,5.863631175598097,0.6931471805599453,5.7085046409915305,1,1,2,112,4,Lost
13305.0,4,10,2000.86,1.6094379124341003,2.3978952727983707,7.601832027360015,5,5,5,555,15,Champions
13307.0,120,1,15.0,4.795790545596741,0.6931471805599453,2.772588722239781,2,1,1,211,4,Potential Loyalists
13308.0,23,3,1385.51,3.1780538303479458,1.3862943611198906,7.23454507743516,4,3,4,434,11,At Risk
13309.0,7,5,1456.79,2.0794415416798357,1.791759469228055,7.2846768692730555,5,4,4,544,13,At Risk
13310.0,28,3,1132.03,3.367295829986474,1.3862943611198906,7.032650739053453,4,3,4,434,11,At Risk
13311.0,4,2,598.57,1.6094379124341003,1.0986122886681098,6.396212731621162,5,2,3,523,10,Others
13313.0,22,5,1555.3200000000002,3.1354942159291497,1.791759469228055,7.35007933912113,4,4,4,444,12,At Risk
13314.0,2,3,775.94,1.0986122886681098,1.3862943611198906,6.655363127308804,5,3,3,533,11,At Risk
13316.0,37,4,5732.93,3.6375861597263857,1.6094379124341003,8.654156438485995,3,4,5,345,12,At Risk
13317.0,66,6,2273.68,4.204692619390966,1.9459101490553132,7.729594662150938,3,5,5,355,13,At Risk
13318.0,1,3,640.76,0.6931471805599453,1.3862943611198906,6.464214402021743,5,3,3,533,11,At Risk
13319.0,5,26,10845.550000000001,1.791759469228055,3.295836866004329,9.29160233605445,5,5,5,555,15,Champions
13320.0,78,4,1532.2,4.3694478524670215,1.6094379124341003,7.3351123335064,2,4,4,244,10,At Risk
13321.0,72,2,567.36,4.290459441148391,1.0986122886681098,6.342755020769874,2,2,3,223,7,Potential Loyalists
13322.0,17,1,199.48000000000002,2.8903717578961645,0.6931471805599453,5.300714491147758,4,1,1,411,6,Potential Loyalists
13323.0,3,5,787.85,1.3862943611198906,1.791759469228055,6.670576188703463,5,4,3,543,12,At Risk
13324.0,36,10,7121.95,3.6109179126442243,2.3978952727983707,8.871077244439467,3,5,5,355,13,At Risk
13325.0,82,1,675.3,4.418840607796598,0.6931471805599453,6.516636764580894,2,1,3,213,6,Potential Loyalists
13327.0,39,8,3627.77,3.6888794541139363,2.1972245773362196,8.196649026863438,3,5,5,355,13,At Risk
13328.0,316,1,1308.48,5.75890177387728,0.6931471805599453,7.17738539082617,1,1,4,114,6,Lost
13329.0,32,2,789.0,3.4965075614664802,1.0986122886681098,6.672032945461067,4,2,3,423,9,Potential Loyalists
13330.0,93,3,1140.93,4.543294782270004,1.3862943611198906,7.040475092365302,2,3,4,234,9,At Risk
13332.0,14,1,350.90000000000003,2.70805020110221,0.6931471805599453,5.86334704432754,4,1,2,412,7,Potential Loyalists
13334.0,82,3,3502.32,4.418840607796598,1.3862943611198906,8.161466369296502,2,3,5,235,10,At Risk
13336.0,77,1,795.12,4.356708826689592,0.6931471805599453,6.679749928251019,2,1,3,213,6,Potential Loyalists
13338.0,158,1,487.02,5.0689042022202315,0.6931471805599453,6.190356388619899,2,1,3,213,6,Potential Loyalists
13339.0,201,1,860.12,5.308267697401205,0.6931471805599453,6.758233867538541,1,1,3,113,5,Lost
13340.0,45,7,10736.48,3.828641396489095,2.0794415416798357,9.28149570365981,3,5,5,355,13,At Risk
13341.0,261,1,775.85,5.568344503761097,0.6931471805599453,6.65524728153801,1,1,3,113,5,Lost
13343.0,178,1,353.43,5.187385805840755,0.6931471805599453,5.870510865261174,2,1,2,212,5,Potential Loyalists
13344.0,68,3,2511.69,4.23410650459726,1.3862943611198906,7.829109171398687,3,3,5,335,11,At Risk
13345.0,288,1,389.5,5.666426688112432,0.6931471805599453,5.967427969279741,1,1,2,112,4,Lost
13347.0,70,1,341.36,4.2626798770413155,0.6931471805599453,5.835862815013409,3,1,2,312,6,Potential Loyalists
13348.0,64,1,233.76000000000002,4.174387269895637,0.6931471805599453,5.458563715690134,3,1,1,311,5,Potential Loyalists
13349.0,11,1,247.32,2.4849066497880004,0.6931471805599453,5.514718236994854,5,1,2,512,8,Others
13350.0,16,2,979.12,2.833213344056216,1.0986122886681098,6.887675013147945,4,2,4,424,10,Potential Loyalists
13351.0,66,1,373.94,4.204692619390966,0.6931471805599453,5.926766013169045,3,1,2,312,6,Potential Loyalists
13352.0,60,1,397.98,4.110873864173311,0.6931471805599453,5.988911290320265,3,1,2,312,6,Potential Loyalists
13354.0,71,1,743.53,4.276666119016055,0.6931471805599453,6.612753146812557,3,1,3,313,7,Potential Loyalists
13355.0,122,1,674.7,4.812184355372417,0.6931471805599453,6.515749190558129,2,1,3,213,6,Potential Loyalists
13356.0,80,1,768.24,4.394449154672439,0.6931471805599453,6.645403014442647,2,1,3,213,6,Potential Loyalists
13357.0,257,1,609.4,5.552959584921617,0.6931471805599453,6.414114479970247,1,1,3,113,5,Lost
13358.0,269,1,439.03000000000003,5.598421958998375,0.6931471805599453,6.086842906406214,1,1,2,112,4,Lost
13359.0,64,1,439.56,4.174387269895637,0.6931471805599453,6.088046644954226,3,1,2,312,6,Potential Loyalists
13362.0,9,4,3090.7400000000002,2.302585092994046,1.6094379124341003,8.036489318202769,5,4,5,545,14,At Risk
13363.0,18,2,992.5,2.9444389791664403,1.0986122886681098,6.901234061991872,4,2,4,424,10,Potential Loyalists
13364.0,71,1,134.96,4.276666119016055,0.6931471805599453,4.9123607248279155,3,1,1,311,5,Potential Loyalists
13365.0,34,2,2225.37,3.5553480614894135,1.0986122886681098,7.708127735453272,3,2,5,325,10,Potential Loyalists
13366.0,50,1,56.16,3.9318256327243257,0.6931471805599453,4.045854353061666,3,1,1,311,5,Potential Loyalists
13368.0,257,2,623.4,5.552959584921617,1.0986122886681098,6.436791188641277,1,2,3,123,6,Potential Loyalists
13369.0,366,1,308.28000000000003,5.905361848054571,0.6931471805599453,5.734247015460021,1,1,2,112,4,Lost
13370.0,372,1,754.87,5.921578419643816,0.6931471805599453,6.62786940372116,1,1,3,113,5,Lost
13372.0,90,1,378.64,4.51085950651685,0.6931471805599453,5.939223435262291,2,1,2,212,5,Potential Loyalists
13373.0,61,3,3312.25,4.127134385045092,1.3862943611198906,8.105684859760789,3,3,5,335,11,At Risk
13375.0,89,1,778.65,4.499809670330265,0.6931471805599453,6.658845101030894,2,1,3,213,6,Potential Loyalists
13376.0,99,3,1019.76,4.605170185988092,1.3862943611198906,6.928302726869797,2,3,4,234,9,At Risk
13379.0,26,3,572.56,3.295836866004329,1.3862943611198906,6.351862551846838,4,3,3,433,10,At Risk
13381.0,32,6,3639.31,3.4965075614664802,1.9459101490553132,8.199824121839633,4,5,5,455,14,At Risk
13382.0,281,1,222.99,5.641907070938114,0.6931471805599453,5.411601408001375,1,1,1,111,3,Lost
13384.0,31,7,4151.93,3.4657359027997265,2.0794415416798357,8.331569388203366,4,5,5,455,14,At Risk
13385.0,330,1,534.57,5.802118375377063,0.6931471805599453,6.283331600299074,1,1,3,113,5,Lost
13388.0,131,2,677.1,4.882801922586371,1.0986122886681098,6.519294769689797,2,2,3,223,7,Potential Loyalists
13389.0,11,3,797.96,2.4849066497880004,1.3862943611198906,6.683310881934879,5,3,3,533,11,At Risk
13390.0,75,1,544.08,4.330733340286331,0.6931471805599453,6.30093257288162,2,1,3,213,6,Potential Loyalists
13391.0,204,1,59.8,5.3230099791384085,0.6931471805599453,4.107589788972121,1,1,1,111,3,Lost
13394.0,2,8,2520.02,1.0986122886681098,2.1972245773362196,7.832418860516229,5,5,5,555,15,Champions
13395.0,185,1,307.72,5.225746673713202,0.6931471805599453,5.7324347172293635,1,1,2,112,4,Lost
13396.0,29,2,1360.99,3.4011973816621555,1.0986122886681098,7.216702144538598,4,2,4,424,10,Potential Loyalists
13397.0,73,5,1544.13,4.30406509320417,1.791759469228055,7.342863328186895,2,4,4,244,10,At Risk
13398.0,192,1,457.34000000000003,5.262690188904886,0.6931471805599453,6.127611266781323,1,1,2,112,4,Lost
13402.0,127,2,621.23,4.852030263919617,1.0986122886681098,6.433309799308897,2,2,3,223,7,Potential Loyalists
13403.0,18,1,75.0,2.9444389791664403,0.6931471805599453,4.330733340286331,4,1,1,411,6,Potential Loyalists
13404.0,1,2,252.49,0.6931471805599453,1.0986122886681098,5.5353243745214,5,2,2,522,9,Others
13405.0,204,2,557.45,5.3230099791384085,1.0986122886681098,6.325165088986836,1,2,3,123,6,Potential Loyalists
13408.0,2,62,28117.04,1.0986122886681098,4.143134726391533,10.244166642215127,5,5,5,555,15,Champions
13410.0,24,5,1003.06,3.2188758248682006,1.791759469228055,6.911807059422235,4,4,4,444,12,At Risk
13411.0,107,1,213.55,4.68213122712422,0.6931471805599453,5.368542811437534,2,1,1,211,4,Potential Loyalists
13414.0,134,3,1390.5,4.90527477843843,1.3862943611198906,7.238137580965946,2,3,4,234,9,At Risk
13416.0,44,2,712.5,3.8066624897703196,1.0986122886681098,6.570182436916891,3,2,3,323,8,Potential Loyalists
13417.0,5,2,640.83,1.791759469228055,1.0986122886681098,6.4643234711171225,5,2,3,523,10,Others
13418.0,12,18,6127.43,2.5649493574615367,2.9444389791664403,8.720693878671442,5,5,5,555,15,Champions
13419.0,64,1,221.06,4.174387269895637,0.6931471805599453,5.40294761562612,3,1,1,311,5,Potential Loyalists
13420.0,150,2,159.85,5.017279836814924,1.0986122886681098,5.080472253685035,2,2,1,221,5,Potential Loyalists
13421.0,40,2,1823.21,3.713572066704308,1.0986122886681098,7.5089022955860925,3,2,4,324,9,Potential Loyalists
13422.0,64,1,2626.3,4.174387269895637,0.6931471805599453,7.8737119818711125,3,1,5,315,9,Potential Loyalists
13425.0,108,3,1624.21,4.6913478822291435,1.3862943611198906,7.393392317183492,2,3,4,234,9,At Risk
13426.0,1,10,3641.32,0.6931471805599453,2.3978952727983707,8.200376120238847,5,5,5,555,15,Champions
13427.0,19,3,582.6,2.995732273553991,1.3862943611198906,6.369215816648631,4,3,3,433,10,At Risk
13428.0,10,1,201.78,2.3978952727983707,0.6931471805599453,5.3121216475244335,5,1,1,511,7,Others
13429.0,11,4,1006.8,2.4849066497880004,1.6094379124341003,6.915525016246498,5,4,4,544,13,At Risk
13430.0,19,2,679.45,2.995732273553991,1.0986122886681098,6.5227543440063265,4,2,3,423,9,Potential Loyalists
13431.0,67,2,1269.1,4.219507705176107,1.0986122886681098,7.146850916510274,3,2,4,324,9,Potential Loyalists
13434.0,74,2,534.24,4.31748811353631,1.0986122886681098,6.282715244436788,2,2,3,223,7,Potential Loyalists
